Year,PlotID,Treatment,Replicate,Crop,Yield_kg_ha,Soil_pH,P,K,Ca,Mg,CEC,OM,Soil_Measured,TotalPrecip_mm,AvgTmax_C,AvgTmin_C
2021,T1_R1,T1,R1,Glycine max L.,3910.0,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T2_R6,T2,R6,Glycine max L.,3980.2,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T2_R5,T2,R5,Glycine max L.,4319.2,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T2_R4,T2,R4,Glycine max L.,4263.4,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T2_R3,T2,R3,Glycine max L.,4328.9,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T2_R2,T2,R2,Glycine max L.,4062.5,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T2_R1,T2,R1,Glycine max L.,4126.7,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T1_R5,T1,R5,Glycine max L.,4389.2,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T1_R4,T1,R4,Glycine max L.,4537.9,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T1_R3,T1,R3,Glycine max L.,3836.6,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T1_R2,T1,R2,Glycine max L.,4564.0,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2021,T1_R6,T1,R6,Glycine max L.,4117.7,6.445833333333334,23.708333333333332,110.97222222222223,1056.888888888889,165.27777777777777,7.162970059722222,,1,612.9019999999999,17.686703096539162,6.045934202358782
2020,T4_R1,T4,R1,Zea mays L.,6950.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T4_R6,T4,R6,Zea mays L.,4850.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T4_R5,T4,R5,Zea mays L.,6699.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T4_R4,T4,R4,Zea mays L.,7279.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T4_R3,T4,R3,Zea mays L.,7562.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T4_R2,T4,R2,Zea mays L.,6930.9,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R6,T3,R6,Zea mays L.,7204.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R3,T3,R3,Zea mays L.,8257.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R4,T2,R4,Zea mays L.,10557.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R2,T1,R2,Zea mays L.,7418.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R5,T3,R5,Zea mays L.,8404.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R4,T3,R4,Zea mays L.,9126.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R5,T2,R5,Zea mays L.,10173.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R3,T2,R3,Zea mays L.,11479.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R2,T2,R2,Zea mays L.,9793.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R5,T1,R5,Zea mays L.,5908.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R4,T1,R4,Zea mays L.,6167.8,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R3,T1,R3,Zea mays L.,8062.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R6,T1,R6,Zea mays L.,7727.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R2,T3,R2,Zea mays L.,9885.9,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R1,T3,R1,Zea mays L.,8036.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R6,T2,R6,Zea mays L.,9901.8,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R1,T2,R1,Zea mays L.,9854.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R1,T1,R1,Zea mays L.,4417.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2019,T4_R4,T4,R4,Triticum aestivum L.,2123.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R6,T4,R6,Triticum aestivum L.,1933.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R5,T4,R5,Triticum aestivum L.,2102.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R3,T4,R3,Triticum aestivum L.,2237.6,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R2,T4,R2,Triticum aestivum L.,2217.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R1,T4,R1,Triticum aestivum L.,1998.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R6,T3,R6,Triticum aestivum L.,4565.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R5,T3,R5,Triticum aestivum L.,4944.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R4,T3,R4,Triticum aestivum L.,5029.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R3,T3,R3,Triticum aestivum L.,4786.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R2,T3,R2,Triticum aestivum L.,4903.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R1,T3,R1,Triticum aestivum L.,4652.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R1,T1,R1,Triticum aestivum L.,5277.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R6,T2,R6,Triticum aestivum L.,5472.9,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R5,T2,R5,Triticum aestivum L.,5082.6,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R4,T2,R4,Triticum aestivum L.,5115.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
